[pure] 청크 5,335 / 캐시 0 / 항법 48 / API 대상 5,287 → 배치 265개 (batch=20, workers=12, model=sonnet)
   20/5,287  0.5/s  ~185.9분 남음  calls=1 fails=0 in=4 out=1,491 cache(c/r)=17,455/59,265 cost=$0.14
   660/5,287  4.9/s  ~15.6분 남음  calls=33 fails=0 in=96 out=62,421 cache(c/r)=589,533/1,267,731 cost=$5.09
   680/5,287  5.0/s  ~15.3분 남음  calls=34 fails=0 in=102 out=64,558 cache(c/r)=611,499/1,368,365 cost=$5.30
   700/5,287  5.0/s  ~15.3분 남음  calls=35 fails=0 in=106 out=66,374 cache(c/r)=627,595/1,425,209 cost=$5.45
   720/5,287  5.1/s  ~14.9분 남음  calls=36 fails=0 in=108 out=68,050 cache(c/r)=645,319/1,446,211 cost=$5.60
   740/5,287  5.3/s  ~14.4분 남음  calls=37 fails=0 in=110 out=69,997 cache(c/r)=663,009/1,467,213 cost=$5.76
   760/5,287  5.4/s  ~14.0분 남음  calls=38 fails=0 in=114 out=72,299 cache(c/r)=681,540/1,527,163 cost=$5.94
   780/5,287  5.2/s  ~14.6분 남음  calls=39 fails=0 in=116 out=74,585 cache(c/r)=699,759/1,548,165 cost=$6.10
   800/5,287  5.3/s  ~14.2분 남음  calls=40 fails=0 in=120 out=76,879 cache(c/r)=717,152/1,606,987 cost=$6.27
   820/5,287  5.4/s  ~13.9분 남음  calls=41 fails=0 in=122 out=79,077 cache(c/r)=735,332/1,627,989 cost=$6.43
   840/5,287  5.2/s  ~14.2분 남음  calls=42 fails=0 in=124 out=81,204 cache(c/r)=755,277/1,648,991 cost=$6.59
   860/5,287  5.1/s  ~14.4분 남음  calls=43 fails=0 in=126 out=83,521 cache(c/r)=774,529/1,669,993 cost=$6.75
   880/5,287  5.1/s  ~14.3분 남음  calls=44 fails=0 in=128 out=85,543 cache(c/r)=794,380/1,690,995 cost=$6.90
   900/5,287  4.9/s  ~14.8분 남음  calls=45 fails=0 in=130 out=87,574 cache(c/r)=813,920/1,711,997 cost=$7.06
   920/5,287  5.0/s  ~14.4분 남음  calls=46 fails=0 in=132 out=89,518 cache(c/r)=832,651/1,732,999 cost=$7.21
   940/5,287  5.0/s  ~14.6분 남음  calls=47 fails=0 in=134 out=91,520 cache(c/r)=852,352/1,754,001 cost=$7.36
   960/5,287  5.0/s  ~14.3분 남음  calls=48 fails=0 in=138 out=93,636 cache(c/r)=871,608/1,815,112 cost=$7.53
   980/5,287  5.1/s  ~14.0분 남음  calls=49 fails=0 in=142 out=95,831 cache(c/r)=888,674/1,874,040 cost=$7.68
   1,000/5,287  5.2/s  ~13.8분 남음  calls=50 fails=0 in=146 out=98,113 cache(c/r)=908,085/1,935,313 cost=$7.85
   1,020/5,287  5.1/s  ~13.9분 남음  calls=51 fails=0 in=150 out=100,198 cache(c/r)=928,224/1,997,298 cost=$8.02
   1,040/5,287  5.2/s  ~13.5분 남음  calls=52 fails=0 in=152 out=102,450 cache(c/r)=947,378/2,018,300 cost=$8.17
   1,060/5,287  5.2/s  ~13.5분 남음  calls=53 fails=0 in=156 out=104,573 cache(c/r)=966,734/2,079,510 cost=$8.34
   1,080/5,287  5.2/s  ~13.4분 남음  calls=54 fails=0 in=158 out=107,122 cache(c/r)=986,496/2,100,512 cost=$8.50
   1,100/5,287  5.3/s  ~13.1분 남음  calls=55 fails=0 in=162 out=109,541 cache(c/r)=1,006,842/2,161,210 cost=$8.68
   1,120/5,287  5.3/s  ~13.0분 남음  calls=56 fails=0 in=166 out=111,838 cache(c/r)=1,027,203/2,222,961 cost=$8.85
   1,140/5,287  5.3/s  ~13.0분 남음  calls=57 fails=0 in=168 out=113,818 cache(c/r)=1,044,898/2,243,963 cost=$9.00
   1,160/5,287  5.3/s  ~13.1분 남음  calls=58 fails=0 in=174 out=116,194 cache(c/r)=1,065,410/2,347,198 cost=$9.19
   1,180/5,287  5.3/s  ~12.9분 남음  calls=59 fails=0 in=178 out=118,276 cache(c/r)=1,084,648/2,408,297 cost=$9.35
   1,200/5,287  5.4/s  ~12.7분 남음  calls=60 fails=0 in=180 out=120,223 cache(c/r)=1,101,398/2,429,299 cost=$9.49
   1,220/5,287  5.3/s  ~12.7분 남음  calls=61 fails=0 in=184 out=122,506 cache(c/r)=1,121,199/2,490,955 cost=$9.66
   1,240/5,287  5.3/s  ~12.7분 남음  calls=63 fails=0 in=188 out=126,363 cache(c/r)=1,159,773/2,532,959 cost=$9.96
   1,260/5,287  5.4/s  ~12.4분 남음  calls=63 fails=0 in=188 out=126,363 cache(c/r)=1,159,773/2,532,959 cost=$9.96
   1,280/5,287  5.5/s  ~12.2분 남음  calls=64 fails=0 in=192 out=128,756 cache(c/r)=1,180,087/2,595,100 cost=$10.14
   1,300/5,287  5.4/s  ~12.3분 남음  calls=65 fails=0 in=194 out=130,765 cache(c/r)=1,199,208/2,616,102 cost=$10.29
   1,320/5,287  5.4/s  ~12.2분 남음  calls=66 fails=0 in=196 out=133,048 cache(c/r)=1,219,108/2,637,104 cost=$10.45
   1,340/5,287  5.4/s  ~12.1분 남음  calls=67 fails=0 in=198 out=135,309 cache(c/r)=1,239,077/2,658,106 cost=$10.61
   1,360/5,287  5.5/s  ~11.9분 남음  calls=68 fails=0 in=200 out=137,108 cache(c/r)=1,259,078/2,679,108 cost=$10.76
   1,380/5,287  5.4/s  ~12.0분 남음  calls=69 fails=0 in=202 out=139,305 cache(c/r)=1,278,616/2,700,110 cost=$10.92
   1,400/5,287  5.5/s  ~11.8분 남음  calls=70 fails=0 in=204 out=141,473 cache(c/r)=1,296,977/2,721,112 cost=$11.07
   1,420/5,287  5.5/s  ~11.8분 남음  calls=71 fails=0 in=206 out=143,713 cache(c/r)=1,315,572/2,742,114 cost=$11.22
   1,440/5,287  5.5/s  ~11.7분 남음  calls=72 fails=0 in=210 out=146,071 cache(c/r)=1,335,526/2,803,923 cost=$11.39
   1,460/5,287  5.5/s  ~11.6분 남음  calls=73 fails=0 in=214 out=148,382 cache(c/r)=1,355,185/2,865,348 cost=$11.56
   1,480/5,287  5.4/s  ~11.7분 남음  calls=74 fails=0 in=218 out=150,593 cache(c/r)=1,376,048/2,927,942 cost=$11.74
   1,500/5,287  5.5/s  ~11.5분 남음  calls=75 fails=0 in=222 out=152,885 cache(c/r)=1,395,584/2,989,314 cost=$11.91
   1,520/5,287  5.5/s  ~11.5분 남음  calls=76 fails=0 in=226 out=155,223 cache(c/r)=1,415,476/3,051,079 cost=$12.08
   1,540/5,287  5.5/s  ~11.3분 남음  calls=77 fails=0 in=228 out=157,292 cache(c/r)=1,434,336/3,072,081 cost=$12.23
   1,560/5,287  5.6/s  ~11.2분 남음  calls=78 fails=0 in=232 out=159,696 cache(c/r)=1,453,945/3,133,534 cost=$12.41
   1,580/5,287  5.6/s  ~11.1분 남음  calls=79 fails=0 in=236 out=162,019 cache(c/r)=1,473,230/3,194,679 cost=$12.58
   1,600/5,287  5.5/s  ~11.1분 남음  calls=80 fails=0 in=240 out=164,122 cache(c/r)=1,492,127/3,255,450 cost=$12.74
   1,620/5,287  5.5/s  ~11.1분 남음  calls=81 fails=0 in=242 out=166,582 cache(c/r)=1,512,093/3,276,452 cost=$12.90
   1,640/5,287  5.5/s  ~11.1분 남음  calls=82 fails=0 in=246 out=168,639 cache(c/r)=1,532,394/3,337,592 cost=$13.07
   1,660/5,287  5.4/s  ~11.1분 남음  calls=83 fails=0 in=252 out=173,496 cache(c/r)=1,554,860/3,440,091 cost=$13.31
   1,680/5,287  5.5/s  ~11.0분 남음  calls=84 fails=0 in=256 out=176,000 cache(c/r)=1,575,349/3,501,980 cost=$13.49
   1,700/5,287  5.5/s  ~10.8분 남음  calls=85 fails=0 in=260 out=178,239 cache(c/r)=1,594,618/3,563,110 cost=$13.66
   1,720/5,287  5.5/s  ~10.7분 남음  calls=86 fails=0 in=264 out=180,547 cache(c/r)=1,613,647/3,623,536 cost=$13.82
   1,740/5,287  5.5/s  ~10.7분 남음  calls=87 fails=0 in=268 out=182,544 cache(c/r)=1,632,942/3,684,242 cost=$13.99
   1,760/5,287  5.6/s  ~10.5분 남음  calls=88 fails=0 in=272 out=184,700 cache(c/r)=1,652,712/3,745,528 cost=$14.16
   1,780/5,287  5.6/s  ~10.5분 남음  calls=89 fails=0 in=278 out=187,131 cache(c/r)=1,673,384/3,848,118 cost=$14.35
   1,800/5,287  5.6/s  ~10.4분 남음  calls=90 fails=0 in=282 out=191,779 cache(c/r)=1,696,305/3,910,653 cost=$14.58
   1,820/5,287  5.6/s  ~10.4분 남음  calls=91 fails=0 in=286 out=194,036 cache(c/r)=1,717,035/3,972,804 cost=$14.75
   1,840/5,287  5.6/s  ~10.2분 남음  calls=92 fails=0 in=288 out=196,195 cache(c/r)=1,736,985/3,993,806 cost=$14.91
   1,860/5,287  5.7/s  ~10.0분 남음  calls=93 fails=0 in=294 out=198,502 cache(c/r)=1,757,361/4,096,749 cost=$15.10
   1,880/5,287  5.5/s  ~10.3분 남음  calls=94 fails=0 in=300 out=201,228 cache(c/r)=1,777,937/4,199,860 cost=$15.29
   1,900/5,287  5.5/s  ~10.2분 남음  calls=95 fails=0 in=304 out=203,699 cache(c/r)=1,798,338/4,261,636 cost=$15.47
   1,920/5,287  5.6/s  ~10.1분 남음  calls=96 fails=0 in=306 out=206,306 cache(c/r)=1,818,124/4,282,638 cost=$15.64
   1,940/5,287  5.6/s  ~10.0분 남음  calls=97 fails=0 in=308 out=208,510 cache(c/r)=1,837,606/4,303,640 cost=$15.79
   1,960/5,287  5.6/s  ~9.9분 남음  calls=98 fails=0 in=310 out=210,528 cache(c/r)=1,855,838/4,324,642 cost=$15.94
   1,980/5,287  5.6/s  ~9.8분 남음  calls=99 fails=0 in=314 out=212,644 cache(c/r)=1,876,398/4,386,586 cost=$16.11
   2,000/5,287  5.6/s  ~9.7분 남음  calls=100 fails=0 in=316 out=214,453 cache(c/r)=1,894,655/4,407,588 cost=$16.25
   2,020/5,287  5.7/s  ~9.6분 남음  calls=101 fails=0 in=318 out=216,723 cache(c/r)=1,914,117/4,428,590 cost=$16.41
   2,040/5,287  5.6/s  ~9.7분 남음  calls=102 fails=0 in=320 out=218,758 cache(c/r)=1,933,379/4,449,592 cost=$16.56
   2,060/5,287  5.6/s  ~9.6분 남음  calls=103 fails=0 in=324 out=220,827 cache(c/r)=1,950,640/4,508,719 cost=$16.72
   2,080/5,287  5.6/s  ~9.5분 남음  calls=104 fails=0 in=328 out=223,275 cache(c/r)=1,970,547/4,569,986 cost=$16.89
   2,100/5,287  5.6/s  ~9.5분 남음  calls=105 fails=0 in=332 out=225,990 cache(c/r)=1,990,323/4,630,749 cost=$17.07
   2,120/5,287  5.5/s  ~9.5분 남음  calls=106 fails=0 in=334 out=228,087 cache(c/r)=2,010,164/4,651,751 cost=$17.23
   2,140/5,287  5.6/s  ~9.4분 남음  calls=107 fails=0 in=338 out=230,564 cache(c/r)=2,030,401/4,713,406 cost=$17.40
   2,160/5,287  5.6/s  ~9.3분 남음  calls=108 fails=0 in=340 out=232,821 cache(c/r)=2,050,352/4,734,408 cost=$17.56
   2,180/5,287  5.7/s  ~9.1분 남음  calls=109 fails=0 in=342 out=235,132 cache(c/r)=2,068,989/4,755,410 cost=$17.72
   2,200/5,287  5.7/s  ~9.0분 남음  calls=110 fails=0 in=344 out=237,302 cache(c/r)=2,087,058/4,776,412 cost=$17.86
   2,220/5,287  5.7/s  ~9.0분 남음  calls=111 fails=0 in=346 out=239,373 cache(c/r)=2,105,721/4,797,414 cost=$18.01
   2,240/5,287  5.8/s  ~8.8분 남음  calls=112 fails=0 in=350 out=241,850 cache(c/r)=2,126,184/4,859,735 cost=$18.19
   2,260/5,287  5.8/s  ~8.8분 남음  calls=113 fails=0 in=356 out=244,201 cache(c/r)=2,146,655/4,962,855 cost=$18.38
   2,280/5,287  5.6/s  ~8.9분 남음  calls=115 fails=0 in=362 out=248,944 cache(c/r)=2,186,628/5,046,368 cost=$18.72
   2,300/5,287  5.6/s  ~8.9분 남음  calls=116 fails=0 in=366 out=251,292 cache(c/r)=2,206,660/5,107,812 cost=$18.89
   2,320/5,287  5.6/s  ~8.8분 남음  calls=117 fails=0 in=368 out=253,413 cache(c/r)=2,226,213/5,128,814 cost=$19.04
   2,340/5,287  5.5/s  ~8.9분 남음  calls=118 fails=0 in=370 out=255,804 cache(c/r)=2,245,361/5,149,816 cost=$19.20
   2,360/5,287  5.6/s  ~8.7분 남음  calls=119 fails=0 in=372 out=257,988 cache(c/r)=2,263,351/5,170,818 cost=$19.35
   2,380/5,287  5.6/s  ~8.6분 남음  calls=120 fails=0 in=374 out=260,041 cache(c/r)=2,282,491/5,191,820 cost=$19.50
   2,400/5,287  5.6/s  ~8.6분 남음  calls=121 fails=0 in=378 out=262,376 cache(c/r)=2,302,006/5,253,160 cost=$19.67
   2,420/5,287  5.6/s  ~8.5분 남음  calls=122 fails=0 in=380 out=264,394 cache(c/r)=2,321,087/5,274,162 cost=$19.82
   2,440/5,287  5.7/s  ~8.4분 남음  calls=123 fails=0 in=384 out=266,743 cache(c/r)=2,340,606/5,335,555 cost=$19.99
   2,460/5,287  5.6/s  ~8.4분 남음  calls=124 fails=0 in=388 out=269,399 cache(c/r)=2,361,537/5,397,845 cost=$20.18
   2,480/5,287  5.7/s  ~8.3분 남음  calls=125 fails=0 in=392 out=270,682 cache(c/r)=2,382,770/5,460,377 cost=$20.34
   2,500/5,287  5.7/s  ~8.2분 남음  calls=126 fails=0 in=394 out=272,761 cache(c/r)=2,401,420/5,481,379 cost=$20.49
   2,520/5,287  5.7/s  ~8.1분 남음  calls=127 fails=0 in=398 out=275,495 cache(c/r)=2,421,771/5,543,577 cost=$20.67
   2,540/5,287  5.7/s  ~8.1분 남음  calls=128 fails=0 in=402 out=278,070 cache(c/r)=2,441,361/5,604,539 cost=$20.85
   2,560/5,287  5.7/s  ~8.0분 남음  calls=129 fails=0 in=406 out=280,552 cache(c/r)=2,461,857/5,666,439 cost=$21.03
   2,580/5,287  5.7/s  ~7.9분 남음  calls=130 fails=0 in=408 out=282,821 cache(c/r)=2,480,517/5,687,441 cost=$21.18
   2,600/5,287  5.7/s  ~7.9분 남음  calls=131 fails=0 in=412 out=284,900 cache(c/r)=2,499,357/5,746,991 cost=$21.34
   2,620/5,287  5.6/s  ~7.9분 남음  calls=132 fails=0 in=416 out=287,498 cache(c/r)=2,518,349/5,807,819 cost=$21.51
   2,640/5,287  5.6/s  ~7.8분 남음  calls=133 fails=0 in=418 out=290,067 cache(c/r)=2,538,305/5,828,821 cost=$21.68
   2,660/5,287  5.7/s  ~7.7분 남음  calls=134 fails=0 in=422 out=292,344 cache(c/r)=2,558,479/5,890,837 cost=$21.85
   2,680/5,287  5.6/s  ~7.8분 남음  calls=139 fails=4 in=429 out=295,114 cache(c/r)=2,599,307/6,013,740 cost=$22.17
   2,700/5,287  5.6/s  ~7.7분 남음  calls=140 fails=4 in=431 out=296,961 cache(c/r)=2,617,272/6,034,742 cost=$22.32
   2,720/5,287  5.6/s  ~7.6분 남음  calls=141 fails=4 in=433 out=298,859 cache(c/r)=2,636,296/6,055,744 cost=$22.47
   2,740/5,287  5.6/s  ~7.6분 남음  calls=143 fails=5 in=437 out=301,167 cache(c/r)=2,656,300/6,117,606 cost=$22.64
   2,760/5,287  5.6/s  ~7.5분 남음  calls=144 fails=5 in=441 out=303,418 cache(c/r)=2,676,015/6,179,180 cost=$22.81
   2,780/5,287  3.1/s  ~13.3분 남음  calls=251 fails=87 in=529 out=320,945 cache(c/r)=2,930,810/7,296,069 cost=$24.94
   2,800/5,287  3.1/s  ~13.2분 남음  calls=252 fails=87 in=531 out=321,883 cache(c/r)=2,941,834/7,317,071 cost=$25.04
   2,820/5,287  3.1/s  ~13.1분 남음  calls=254 fails=87 in=539 out=323,664 cache(c/r)=2,961,511/7,417,179 cost=$25.22
   2,840/5,287  3.1/s  ~13.0분 남음  calls=255 fails=87 in=543 out=324,853 cache(c/r)=2,973,382/7,470,966 cost=$25.34
   2,860/5,287  3.1/s  ~12.9분 남음  calls=256 fails=87 in=549 out=325,879 cache(c/r)=2,984,954/7,556,088 cost=$25.46
   2,880/5,287  3.1/s  ~12.9분 남음  calls=257 fails=87 in=555 out=327,315 cache(c/r)=2,997,137/7,642,432 cost=$25.59
   2,900/5,287  3.1/s  ~12.7분 남음  calls=258 fails=87 in=561 out=328,620 cache(c/r)=3,009,261/7,728,564 cost=$25.71
   2,920/5,287  3.1/s  ~12.5분 남음  calls=260 fails=87 in=567 out=329,971 cache(c/r)=3,031,445/7,804,554 cost=$25.89
   2,940/5,287  3.1/s  ~12.5분 남음  calls=261 fails=87 in=571 out=331,260 cache(c/r)=3,045,018/7,859,979 cost=$26.01
   2,960/5,287  3.1/s  ~12.5분 남음  calls=262 fails=87 in=575 out=332,522 cache(c/r)=3,058,663/7,915,508 cost=$26.12
   2,980/5,287  3.1/s  ~12.3분 남음  calls=263 fails=87 in=577 out=333,536 cache(c/r)=3,071,930/7,936,510 cost=$26.22
   3,000/5,287  3.1/s  ~12.4분 남음  calls=264 fails=87 in=581 out=335,782 cache(c/r)=3,090,989/7,997,424 cost=$26.39
   3,020/5,287  3.1/s  ~12.2분 남음  calls=265 fails=87 in=583 out=337,932 cache(c/r)=3,109,717/8,018,426 cost=$26.54
   3,040/5,287  3.1/s  ~12.1분 남음  calls=266 fails=87 in=587 out=340,368 cache(c/r)=3,128,950/8,079,535 cost=$26.71
   3,060/5,287  3.1/s  ~12.1분 남음  calls=267 fails=87 in=591 out=342,233 cache(c/r)=3,146,270/8,138,726 cost=$26.86
   3,080/5,287  3.1/s  ~12.0분 남음  calls=269 fails=87 in=595 out=345,067 cache(c/r)=3,175,684/8,180,730 cost=$27.09
   3,100/5,287  3.1/s  ~11.9분 남음  calls=270 fails=87 in=597 out=347,327 cache(c/r)=3,195,161/8,201,732 cost=$27.25
   3,120/5,287  3.1/s  ~11.8분 남음  calls=271 fails=87 in=601 out=349,170 cache(c/r)=3,213,314/8,261,758 cost=$27.41
   3,140/5,287  3.1/s  ~11.6분 남음  calls=272 fails=87 in=605 out=351,428 cache(c/r)=3,232,613/8,322,926 cost=$27.57
   3,160/5,287  3.1/s  ~11.5분 남음  calls=273 fails=87 in=607 out=353,532 cache(c/r)=3,251,772/8,343,928 cost=$27.73
   3,180/5,287  3.1/s  ~11.4분 남음  calls=274 fails=87 in=613 out=355,839 cache(c/r)=3,272,042/8,446,092 cost=$27.91
   3,200/5,287  3.1/s  ~11.2분 남음  calls=275 fails=87 in=617 out=358,057 cache(c/r)=3,291,628/8,506,947 cost=$28.08
   3,220/5,287  3.1/s  ~11.0분 남음  calls=276 fails=87 in=619 out=360,033 cache(c/r)=3,310,534/8,527,949 cost=$28.23
   3,240/5,287  3.1/s  ~10.9분 남음  calls=277 fails=87 in=623 out=360,980 cache(c/r)=3,323,879/8,583,157 cost=$28.34
   3,260/5,287  3.1/s  ~10.9분 남음  calls=278 fails=87 in=625 out=363,123 cache(c/r)=3,343,892/8,604,159 cost=$28.50
   3,280/5,287  3.1/s  ~10.7분 남음  calls=279 fails=87 in=629 out=365,562 cache(c/r)=3,363,315/8,665,443 cost=$28.67
   3,300/5,287  3.1/s  ~10.6분 남음  calls=280 fails=87 in=633 out=367,761 cache(c/r)=3,382,694/8,726,686 cost=$28.84
   3,320/5,287  3.1/s  ~10.5분 남음  calls=281 fails=87 in=637 out=370,026 cache(c/r)=3,401,902/8,787,334 cost=$29.01
   3,340/5,287  3.1/s  ~10.6분 남음  calls=282 fails=87 in=639 out=372,113 cache(c/r)=3,420,972/8,808,336 cost=$29.16
   3,360/5,287  3.1/s  ~10.4분 남음  calls=283 fails=87 in=641 out=374,268 cache(c/r)=3,439,854/8,829,338 cost=$29.31
   3,380/5,287  3.1/s  ~10.4분 남음  calls=284 fails=87 in=643 out=376,564 cache(c/r)=3,459,202/8,850,340 cost=$29.47
   3,400/5,287  3.0/s  ~10.3분 남음  calls=285 fails=87 in=645 out=378,950 cache(c/r)=3,478,862/8,871,342 cost=$29.63
   3,420/5,287  3.1/s  ~10.2분 남음  calls=286 fails=87 in=647 out=380,994 cache(c/r)=3,497,747/8,892,344 cost=$29.78
   3,440/5,287  3.1/s  ~10.0분 남음  calls=287 fails=87 in=651 out=383,122 cache(c/r)=3,517,994/8,954,465 cost=$29.95
   3,460/5,287  3.1/s  ~9.9분 남음  calls=288 fails=87 in=653 out=385,187 cache(c/r)=3,537,178/8,975,467 cost=$30.10
   3,480/5,287  3.1/s  ~9.7분 남음  calls=289 fails=87 in=657 out=387,296 cache(c/r)=3,555,344/9,035,498 cost=$30.26
   3,500/5,287  3.1/s  ~9.6분 남음  calls=290 fails=87 in=661 out=389,725 cache(c/r)=3,574,777/9,096,747 cost=$30.43
   3,520/5,287  3.1/s  ~9.5분 남음  calls=291 fails=87 in=663 out=391,729 cache(c/r)=3,592,484/9,117,749 cost=$30.59
   3,540/5,287  3.1/s  ~9.3분 남음  calls=292 fails=87 in=667 out=393,900 cache(c/r)=3,611,786/9,178,920 cost=$30.76
   3,560/5,287  3.1/s  ~9.2분 남음  calls=293 fails=87 in=671 out=396,217 cache(c/r)=3,631,572/9,240,580 cost=$30.93
   3,580/5,287  3.2/s  ~9.0분 남음  calls=294 fails=87 in=675 out=398,433 cache(c/r)=3,650,705/9,301,493 cost=$31.09
   3,600/5,287  3.2/s  ~8.9분 남음  calls=295 fails=87 in=679 out=400,778 cache(c/r)=3,668,430/9,360,681 cost=$31.27
   3,620/5,287  3.1/s  ~8.9분 남음  calls=296 fails=87 in=681 out=403,015 cache(c/r)=3,686,626/9,381,683 cost=$31.42
   3,640/5,287  3.0/s  ~9.0분 남음  calls=297 fails=87 in=683 out=404,710 cache(c/r)=3,703,596/9,402,685 cost=$31.55
   3,660/5,287  3.1/s  ~8.9분 남음  calls=298 fails=87 in=687 out=406,911 cache(c/r)=3,722,911/9,463,853 cost=$31.72
   3,680/5,287  3.0/s  ~8.8분 남음  calls=299 fails=87 in=691 out=409,426 cache(c/r)=3,742,080/9,524,875 cost=$31.89
   3,700/5,287  3.1/s  ~8.7분 남음  calls=300 fails=87 in=693 out=411,468 cache(c/r)=3,760,764/9,545,877 cost=$32.04
   3,720/5,287  3.1/s  ~8.5분 남음  calls=301 fails=87 in=695 out=413,713 cache(c/r)=3,780,890/9,566,879 cost=$32.20
   3,740/5,287  3.1/s  ~8.4분 남음  calls=302 fails=87 in=701 out=416,083 cache(c/r)=3,800,491/9,667,760 cost=$32.38
   3,760/5,287  3.1/s  ~8.2분 남음  calls=303 fails=87 in=705 out=418,032 cache(c/r)=3,818,244/9,727,374 cost=$32.54
   3,780/5,287  3.1/s  ~8.1분 남음  calls=304 fails=87 in=707 out=420,391 cache(c/r)=3,837,892/9,748,376 cost=$32.69
   3,800/5,287  3.1/s  ~7.9분 남음  calls=305 fails=87 in=709 out=422,570 cache(c/r)=3,856,539/9,769,378 cost=$32.85
   3,820/5,287  3.1/s  ~7.8분 남음  calls=306 fails=87 in=711 out=424,965 cache(c/r)=3,878,905/9,784,364 cost=$33.03
   3,840/5,287  3.2/s  ~7.6분 남음  calls=307 fails=87 in=715 out=427,253 cache(c/r)=3,898,585/9,845,887 cost=$33.20
